#"Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)"
20.07999999999975,-1.7525654392704728,863.5219534379974,348.638539845329,6828.185007952829
20.09999999999974,-1.8371580012856976,855.0423374108256,345.25599631838315,6662.893923175864
20.119999999999727,-1.8594594367562787,842.7354481897534,340.30625995756776,6662.893923175864
20.139999999999716,-1.8978832133828656,852.199941529038,344.1351987224136,6662.893923175864
20.159999999999705,-1.9908647765185137,855.5399100664292,345.5184114304019,6610.556962770734
20.179999999999694,-2.0648592938448687,875.0283744647388,353.4005655483587,6610.556962770734
20.199999999999683,-2.148675583746602,865.6840035165881,349.66928006176073,6610.556962770734
20.219999999999672,-2.240425490286519,876.9613655782525,354.25015065191275,6610.556962770734
20.23999999999966,-2.2829889287020464,863.595902628753,348.8820551738704,6610.556962770734
20.25999999999965,-2.1990870394861806,843.3384517050231,340.68606720881854,6795.591753552625
20.27999999999964,-2.157529727474462,822.0956104538286,332.11010492786437,6795.591753552625
20.299999999999628,-2.052134463101291,822.2932805032435,332.14728451147585,6869.51078906152
20.319999999999617,-1.9044687240418428,804.8860275135341,325.0740134290883,6869.51078906152
20.339999999999606,-1.6906370609101289,790.5212592636201,319.1999680529821,6869.51078906152
20.359999999999594,-1.4482320583082162,792.9209403843962,320.0691830587116,7097.976039083796
20.379999999999583,-1.3128623998380624,787.2428779230796,317.7268206736939,7097.976039083796
20.399999999999572,-1.2782977267507474,779.2094128530133,314.4760302624248,7273.665448382273
20.41999999999956,-1.1794260188344876,790.0532906830903,318.8054345882565,7273.665448382273
20.43999999999955,-1.2099290534261624,781.9713431403633,315.5613267407213,7273.665448382273
20.45999999999954,-1.3419367663451074,785.657248184841,317.0996495503687,7412.989764720199
20.479999999999528,-1.392360150057876,781.7430765673629,315.54285859771505,7412.989764720199
20.499999999999517,-1.356225816357018,760.6951471736552,307.04761572211584,7138.70507066194
20.519999999999506,-1.4321609417079701,784.0772330576451,316.49937931151345,7138.70507066194
20.539999999999495,-1.50874420796621,792.7706868743421,320.0330242487968,7138.70507066194
20.559999999999484,-1.6048630811127198,808.6132259182779,326.4550675449706,7349.085011177627
20.579999999999472,-1.6552909947784913,804.7086059041468,324.90212697307766,7349.085011177627
20.59999999999946,-1.6639337994683454,802.3310300550829,323.9476306374482,7454.350124103789
20.61999999999945,-1.6613527991402814,800.744124322332,323.30719072891696,7454.350124103789
20.63999999999944,-1.6421757199395368,824.7943626187216,332.9898450899462,7454.350124103789
20.659999999999428,-1.6644487280541738,809.2379879008836,326.7308065770427,7245.786233667058
20.679999999999417,-1.6186406511956533,802.6181891288466,324.0450838517308,7245.786233667058
20.699999999999406,-1.4925496422123308,804.2384201295305,324.6471064164389,7524.670439034747
20.719999999999395,-1.446532233841359,792.2543809048462,319.79992637437886,7524.670439034747
20.739999999999384,-1.4084808670353288,796.2380343012143,321.38969805999625,7524.670439034747
20.759999999999373,-1.3100120993603976,795.5870116902242,321.08771114811594,7718.864694747788
20.77999999999936,-1.2706472846020969,798.3819771138678,322.1980045309897,7718.864694747788
20.79999999999935,-1.269939671961122,801.4159582892978,323.42017858420735,7604.901920956089
20.81999999999934,-1.2450487723029189,803.172458913418,324.1178830383981,7604.901920956089
20.83999999999933,-1.2357219566977553,822.1231377089941,331.7497792203891,7604.901920956089
20.859999999999317,-1.1523177847720838,813.8932085446559,328.4001504813349,7524.809046968992
20.879999999999306,-1.1384414658405042,797.2006221636675,321.6687413913757,7524.809046968992
20.899999999999295,-1.143941296794772,801.7594048543187,323.5077933443199,7504.8632795849135
20.919999999999284,-1.147678746440768,796.0717724835786,321.21762440637883,7504.8632795849135
20.939999999999273,-1.1456155912665127,801.1185385747167,323.2502485356898,7504.8632795849135
20.959999999999262,-1.083576721587586,810.1347911679359,326.8581023785243,7702.382400413822
20.97999999999925,-1.0781183666376348,785.9781976961704,317.12266895854617,7702.382400413822
20.99999999999924,-1.085510499383629,762.2275697555585,307.55598592019845,7651.808881034218
21.01999999999923,-1.0695361565606005,760.2253243778093,306.7427998606109,7651.808881034218
21.039999999999218,-1.042807407285393,760.3518009282841,306.7829904902946,7651.808881034218
21.059999999999206,-0.964387149224707,777.289259775867,313.57587583340364,7846.329700308569
21.079999999999195,-0.9339168971876587,774.110466309217,312.28279139320375,7846.329700308569
21.099999999999184,-0.8539521067611995,771.767828743232,311.30667048620984,8075.486199987474
21.119999999999173,-0.8219000666611018,766.1784126006789,309.0416546834445,8075.486199987474
21.139999999999162,-0.7925218909256282,771.6055011407263,311.21651343505033,8075.486199987474
21.15999999999915,-0.7297454166275886,755.5701394540208,304.7302119662829,8243.511094854974
21.17999999999914,-0.6903932380539802,759.2522306770968,306.19795335217367,8243.511094854974
21.19999999999913,-0.6845183540800579,768.4177695083698,309.8885877050769,8077.877025693307
21.219999999999118,-0.6591180135229595,765.5061367041698,308.7051910780803,8077.877025693307
21.239999999999107,-0.6331222821691997,758.1594517658731,305.7345724277726,8077.877025693307
21.259999999999096,-0.6027637292364605,745.2527940999051,300.52195799603686,8077.877025693307
21.279999999999085,-0.5766461659887798,754.695503218033,304.31611425325923,8077.877025693307
21.299999999999073,-0.5372969012656501,761.5948195356926,307.0801490705865,8188.245359411024
21.319999999999062,-0.5146927338042548,752.1066948521933,303.2480627822185,8188.245359411024
21.33999999999905,-0.497778783360987,755.7286900181374,304.70063098291723,8188.245359411024
21.35999999999904,-0.48045569635259794,756.3804871442236,304.956274825106,8152.1579869933685
21.37999999999903,-0.46377712465154813,774.6202210935272,312.2987531712979,8152.1579869933685
21.399999999999018,-0.4533910417450542,775.1775896287071,312.5191446878874,8133.6530754762
21.419999999999007,-0.44378244518171495,777.4027493333923,313.4118399960661,8133.6530754762
21.439999999998996,-0.43537285565267747,797.0294011122095,321.31647044800667,8133.6530754762
21.459999999998985,-0.4258088834633224,789.0924111239563,318.114625358236,8190.090610645087
21.479999999998974,-0.4244184263100021,770.347357095028,310.5612617836338,8190.090610645087
21.499999999998963,-0.43030692927020286,763.6194790200196,307.85282119266935,8156.004815782052
21.51999999999895,-0.4343554555572817,729.5414403349959,294.1236451722542,8156.004815782052
21.53999999999894,-0.4419814824261019,730.3836683005892,294.46607043562403,8156.004815782052
21.55999999999893,-0.4529504357971499,731.1212010652624,294.76765859100993,8156.004815782052
21.57999999999892,-0.4628133951820681,727.0641268835269,293.1369462792262,8156.004815782052
21.599999999998907,-0.5082524689535801,704.9424465549488,284.2419327910957,7852.801597674945
21.619999999998896,-0.5192667516569798,699.3046927106876,281.97479303136157,7852.801597674945
21.639999999998885,-0.529196051011533,684.2682348442573,275.9202671389696,7852.801597674945
21.659999999998874,-0.5263545654741557,679.5013424910577,273.9984342354122,7956.519497321907
21.679999999998863,-0.5361129485098155,666.2960568971904,268.681659918236,7956.519497321907
21.69999999999885,-0.543461038920048,698.174540743974,281.5291778397867,7956.519497321907
21.71999999999884,-0.5499861679998668,709.0695971779497,285.9216699278237,7956.519497321907
21.73999999999883,-0.5572950683561595,704.8332179736318,284.2176825070575,7956.519497321907
21.75999999999882,-0.5826119299936697,704.7311008233619,284.18673794564444,7854.3315343894465
21.779999999998807,-0.5970686789560721,707.8878263026518,285.46447849794436,7854.3315343894465
21.799999999998796,-0.5806597980238306,705.8664345567547,284.6434028513906,8079.310031547246
21.819999999998785,-0.5956888707853663,716.4462779102348,288.91231493876523,8079.310031547246
